client_id	path	sentence	up_votes	down_votes	age	gender	accents	locale	segment
3dceceb477e6bfc7a770f54c5e39c1d70fa6a15bd0b6631d4698181085b86ecacdfe589122ed20b6892f4bce5d4288a8e9e5af2641743b4c30e5e35206600d1e	common_voice_zh-HK_22942681.mp3	錯了也不承認的力量泉源	2	0	twenties	female		zh-HK	
3dceceb477e6bfc7a770f54c5e39c1d70fa6a15bd0b6631d4698181085b86ecacdfe589122ed20b6892f4bce5d4288a8e9e5af2641743b4c30e5e35206600d1e	common_voice_zh-HK_22942682.mp3	不堪入目	2	0	twenties	female		zh-HK	
3dceceb477e6bfc7a770f54c5e39c1d70fa6a15bd0b6631d4698181085b86ecacdfe589122ed20b6892f4bce5d4288a8e9e5af2641743b4c30e5e35206600d1e	common_voice_zh-HK_22942683.mp3	只是我韓文真的不好嘛	2	0	twenties	female		zh-HK	
3dceceb477e6bfc7a770f54c5e39c1d70fa6a15bd0b6631d4698181085b86ecacdfe589122ed20b6892f4bce5d4288a8e9e5af2641743b4c30e5e35206600d1e	common_voice_zh-HK_22942695.mp3	呢個可能係好事嚟嘅	2	0	twenties	female		zh-HK	
3dceceb477e6bfc7a770f54c5e39c1d70fa6a15bd0b6631d4698181085b86ecacdfe589122ed20b6892f4bce5d4288a8e9e5af2641743b4c30e5e35206600d1e	common_voice_zh-HK_22942705.mp3	狗頭軍師會比人制裁	2	0	twenties	female		zh-HK	
3dceceb477e6bfc7a770f54c5e39c1d70fa6a15bd0b6631d4698181085b86ecacdfe589122ed20b6892f4bce5d4288a8e9e5af2641743b4c30e5e35206600d1e	common_voice_zh-HK_22942723.mp3	司機前面右轉再直行兩個街口吖	2	0	twenties	female		zh-HK	
3dceceb477e6bfc7a770f54c5e39c1d70fa6a15bd0b6631d4698181085b86ecacdfe589122ed20b6892f4bce5d4288a8e9e5af2641743b4c30e5e35206600d1e	common_voice_zh-HK_22942724.mp3	感覺很難堪	2	0	twenties	female		zh-HK	
762953e9065367d5af5a21ae0488ad41f1e8169d74ee7568527b1a7caa7705edf084c0091792ecad7b0367dce91d72b194d35598c3cec9eff2ede61456590bf4	common_voice_zh-HK_22406211.mp3	她並沒有立即認同	2	0				zh-HK	
762953e9065367d5af5a21ae0488ad41f1e8169d74ee7568527b1a7caa7705edf084c0091792ecad7b0367dce91d72b194d35598c3cec9eff2ede61456590bf4	common_voice_zh-HK_22406247.mp3	你哋快啲啦!姨媽佢哋而家喺錦上路站等緊你哋	2	0				zh-HK	
762953e9065367d5af5a21ae0488ad41f1e8169d74ee7568527b1a7caa7705edf084c0091792ecad7b0367dce91d72b194d35598c3cec9eff2ede61456590bf4	common_voice_zh-HK_22406293.mp3	什菌肉片湯飯	2	0				zh-HK	
762953e9065367d5af5a21ae0488ad41f1e8169d74ee7568527b1a7caa7705edf084c0091792ecad7b0367dce91d72b194d35598c3cec9eff2ede61456590bf4	common_voice_zh-HK_22408368.mp3	亞爸喺屯門皇珠路買左三磅士多啤梨返屋企	2	0				zh-HK	
762953e9065367d5af5a21ae0488ad41f1e8169d74ee7568527b1a7caa7705edf084c0091792ecad7b0367dce91d72b194d35598c3cec9eff2ede61456590bf4	common_voice_zh-HK_22408396.mp3	我喺屯門興富街盪失路	2	0				zh-HK	
762953e9065367d5af5a21ae0488ad41f1e8169d74ee7568527b1a7caa7705edf084c0091792ecad7b0367dce91d72b194d35598c3cec9eff2ede61456590bf4	common_voice_zh-HK_22408399.mp3	黃師傅去牛池灣豐盛街幫個後生仔睇跌打	2	0				zh-HK	
762953e9065367d5af5a21ae0488ad41f1e8169d74ee7568527b1a7caa7705edf084c0091792ecad7b0367dce91d72b194d35598c3cec9eff2ede61456590bf4	common_voice_zh-HK_22422435.mp3	把學生與校長或校董會放在對立層面	2	0				zh-HK	
81577eaa068c3a5413c2d352e4a8d08ce9b9ddc7f2f2d92eb84a39a759e3e5d611240c850d4ba17ce9d2a40cb73a50a19ebaef9308ed9389b5303c925eaf181a	common_voice_zh-HK_31189259.mp3	臨床上好多女性患者，終生冇食煙亦冇吸二手煙，生活習慣良好時常運動，依然罹患肺腺癌	2	0	thirties	male	香港廣東話	zh-HK	
81577eaa068c3a5413c2d352e4a8d08ce9b9ddc7f2f2d92eb84a39a759e3e5d611240c850d4ba17ce9d2a40cb73a50a19ebaef9308ed9389b5303c925eaf181a	common_voice_zh-HK_31189315.mp3	咁跟住呢，朋友就租咗間屋啦，咁佢呢，就唔使返工嘅，咁就唔知佢做乜嘢啦	2	0	thirties	male	香港廣東話	zh-HK	
81577eaa068c3a5413c2d352e4a8d08ce9b9ddc7f2f2d92eb84a39a759e3e5d611240c850d4ba17ce9d2a40cb73a50a19ebaef9308ed9389b5303c925eaf181a	common_voice_zh-HK_31189318.mp3	咁樣計嘅話呢，我都唔知有幾多人喇	2	0	thirties	male	香港廣東話	zh-HK	
81577eaa068c3a5413c2d352e4a8d08ce9b9ddc7f2f2d92eb84a39a759e3e5d611240c850d4ba17ce9d2a40cb73a50a19ebaef9308ed9389b5303c925eaf181a	common_voice_zh-HK_31189331.mp3	慳錢	2	0	thirties	male	香港廣東話	zh-HK	
81577eaa068c3a5413c2d352e4a8d08ce9b9ddc7f2f2d92eb84a39a759e3e5d611240c850d4ba17ce9d2a40cb73a50a19ebaef9308ed9389b5303c925eaf181a	common_voice_zh-HK_31189344.mp3	因為根據香港一位大官講	4	0	thirties	male	香港廣東話	zh-HK	
81577eaa068c3a5413c2d352e4a8d08ce9b9ddc7f2f2d92eb84a39a759e3e5d611240c850d4ba17ce9d2a40cb73a50a19ebaef9308ed9389b5303c925eaf181a	common_voice_zh-HK_31189371.mp3	趷籮	4	0	thirties	male	香港廣東話	zh-HK	
81577eaa068c3a5413c2d352e4a8d08ce9b9ddc7f2f2d92eb84a39a759e3e5d611240c850d4ba17ce9d2a40cb73a50a19ebaef9308ed9389b5303c925eaf181a	common_voice_zh-HK_31189372.mp3	啲官同保皇黨就手執外國護照一走了之	2	0	thirties	male	香港廣東話	zh-HK	
81577eaa068c3a5413c2d352e4a8d08ce9b9ddc7f2f2d92eb84a39a759e3e5d611240c850d4ba17ce9d2a40cb73a50a19ebaef9308ed9389b5303c925eaf181a	common_voice_zh-HK_31189373.mp3	根本呢個王子都不知幾花心,周圍溝女	2	0	thirties	male	香港廣東話	zh-HK	
81577eaa068c3a5413c2d352e4a8d08ce9b9ddc7f2f2d92eb84a39a759e3e5d611240c850d4ba17ce9d2a40cb73a50a19ebaef9308ed9389b5303c925eaf181a	common_voice_zh-HK_31461242.mp3	我將橙皮放入口裏面用力一咬	2	0	thirties	male	香港廣東話	zh-HK	
81577eaa068c3a5413c2d352e4a8d08ce9b9ddc7f2f2d92eb84a39a759e3e5d611240c850d4ba17ce9d2a40cb73a50a19ebaef9308ed9389b5303c925eaf181a	common_voice_zh-HK_31461250.mp3	怡然敬父執，問我來何方。	2	0	thirties	male	香港廣東話	zh-HK	
81577eaa068c3a5413c2d352e4a8d08ce9b9ddc7f2f2d92eb84a39a759e3e5d611240c850d4ba17ce9d2a40cb73a50a19ebaef9308ed9389b5303c925eaf181a	common_voice_zh-HK_31461260.mp3	我想我找到出路了	2	0	thirties	male	香港廣東話	zh-HK	
81577eaa068c3a5413c2d352e4a8d08ce9b9ddc7f2f2d92eb84a39a759e3e5d611240c850d4ba17ce9d2a40cb73a50a19ebaef9308ed9389b5303c925eaf181a	common_voice_zh-HK_31461263.mp3	花落知多少	2	0	thirties	male	香港廣東話	zh-HK	
81577eaa068c3a5413c2d352e4a8d08ce9b9ddc7f2f2d92eb84a39a759e3e5d611240c850d4ba17ce9d2a40cb73a50a19ebaef9308ed9389b5303c925eaf181a	common_voice_zh-HK_31461274.mp3	我失戀之前,一向都覺得世界上所有問題都有答案, 直到我失戀	2	0	thirties	male	香港廣東話	zh-HK	
81577eaa068c3a5413c2d352e4a8d08ce9b9ddc7f2f2d92eb84a39a759e3e5d611240c850d4ba17ce9d2a40cb73a50a19ebaef9308ed9389b5303c925eaf181a	common_voice_zh-HK_31461282.mp3	黃竹坑	2	0	thirties	male	香港廣東話	zh-HK	
81577eaa068c3a5413c2d352e4a8d08ce9b9ddc7f2f2d92eb84a39a759e3e5d611240c850d4ba17ce9d2a40cb73a50a19ebaef9308ed9389b5303c925eaf181a	common_voice_zh-HK_31461292.mp3	傳統思維一輩又有冇勇氣	2	0	thirties	male	香港廣東話	zh-HK	
81577eaa068c3a5413c2d352e4a8d08ce9b9ddc7f2f2d92eb84a39a759e3e5d611240c850d4ba17ce9d2a40cb73a50a19ebaef9308ed9389b5303c925eaf181a	common_voice_zh-HK_31492862.mp3	今日行街見到條友同老豆搭哂膊頭	2	0	thirties	male	香港廣東話	zh-HK	
81577eaa068c3a5413c2d352e4a8d08ce9b9ddc7f2f2d92eb84a39a759e3e5d611240c850d4ba17ce9d2a40cb73a50a19ebaef9308ed9389b5303c925eaf181a	common_voice_zh-HK_31492864.mp3	信知生男惡，反是生女好。	2	0	thirties	male	香港廣東話	zh-HK	
81577eaa068c3a5413c2d352e4a8d08ce9b9ddc7f2f2d92eb84a39a759e3e5d611240c850d4ba17ce9d2a40cb73a50a19ebaef9308ed9389b5303c925eaf181a	common_voice_zh-HK_31492867.mp3	份保險唔包就唔包，你爆粗都冇用	2	0	thirties	male	香港廣東話	zh-HK	
81577eaa068c3a5413c2d352e4a8d08ce9b9ddc7f2f2d92eb84a39a759e3e5d611240c850d4ba17ce9d2a40cb73a50a19ebaef9308ed9389b5303c925eaf181a	common_voice_zh-HK_31492886.mp3	好喇今期六合彩即將舉行	2	0	thirties	male	香港廣東話	zh-HK	
81577eaa068c3a5413c2d352e4a8d08ce9b9ddc7f2f2d92eb84a39a759e3e5d611240c850d4ba17ce9d2a40cb73a50a19ebaef9308ed9389b5303c925eaf181a	common_voice_zh-HK_31492894.mp3	想睇你表演	2	0	thirties	male	香港廣東話	zh-HK	
81577eaa068c3a5413c2d352e4a8d08ce9b9ddc7f2f2d92eb84a39a759e3e5d611240c850d4ba17ce9d2a40cb73a50a19ebaef9308ed9389b5303c925eaf181a	common_voice_zh-HK_31492924.mp3	就咁諗對話係可以，不過效率唔夠高啫	2	0	thirties	male	香港廣東話	zh-HK	
81577eaa068c3a5413c2d352e4a8d08ce9b9ddc7f2f2d92eb84a39a759e3e5d611240c850d4ba17ce9d2a40cb73a50a19ebaef9308ed9389b5303c925eaf181a	common_voice_zh-HK_31492928.mp3	欲窮千里目，更上一層樓。	2	0	thirties	male	香港廣東話	zh-HK	
81577eaa068c3a5413c2d352e4a8d08ce9b9ddc7f2f2d92eb84a39a759e3e5d611240c850d4ba17ce9d2a40cb73a50a19ebaef9308ed9389b5303c925eaf181a	common_voice_zh-HK_31492929.mp3	好多大型語言學語料唔係完全屬於公有領域。前人既努力因此無法加入數據庫，而白白浪費	2	0	thirties	male	香港廣東話	zh-HK	
81577eaa068c3a5413c2d352e4a8d08ce9b9ddc7f2f2d92eb84a39a759e3e5d611240c850d4ba17ce9d2a40cb73a50a19ebaef9308ed9389b5303c925eaf181a	common_voice_zh-HK_31492931.mp3	因為越簡單嘅嘢越難整吖嘛	2	0	thirties	male	香港廣東話	zh-HK	
81577eaa068c3a5413c2d352e4a8d08ce9b9ddc7f2f2d92eb84a39a759e3e5d611240c850d4ba17ce9d2a40cb73a50a19ebaef9308ed9389b5303c925eaf181a	common_voice_zh-HK_31492944.mp3	忍一時風平浪靜，退一步海闊天空	2	0	thirties	male	香港廣東話	zh-HK	
81577eaa068c3a5413c2d352e4a8d08ce9b9ddc7f2f2d92eb84a39a759e3e5d611240c850d4ba17ce9d2a40cb73a50a19ebaef9308ed9389b5303c925eaf181a	common_voice_zh-HK_31492946.mp3	藉口嚟啫	2	0	thirties	male	香港廣東話	zh-HK	
81577eaa068c3a5413c2d352e4a8d08ce9b9ddc7f2f2d92eb84a39a759e3e5d611240c850d4ba17ce9d2a40cb73a50a19ebaef9308ed9389b5303c925eaf181a	common_voice_zh-HK_31492954.mp3	癡閪線嘅咩，讀撚完啲書，屌你老母閪，叫我去洗碗	2	0	thirties	male	香港廣東話	zh-HK	
81577eaa068c3a5413c2d352e4a8d08ce9b9ddc7f2f2d92eb84a39a759e3e5d611240c850d4ba17ce9d2a40cb73a50a19ebaef9308ed9389b5303c925eaf181a	common_voice_zh-HK_31492968.mp3	別等這些大時大節才去愛	2	0	thirties	male	香港廣東話	zh-HK	
81577eaa068c3a5413c2d352e4a8d08ce9b9ddc7f2f2d92eb84a39a759e3e5d611240c850d4ba17ce9d2a40cb73a50a19ebaef9308ed9389b5303c925eaf181a	common_voice_zh-HK_31492974.mp3	乜設計都無所謂啦	2	0	thirties	male	香港廣東話	zh-HK	
81577eaa068c3a5413c2d352e4a8d08ce9b9ddc7f2f2d92eb84a39a759e3e5d611240c850d4ba17ce9d2a40cb73a50a19ebaef9308ed9389b5303c925eaf181a	common_voice_zh-HK_31492979.mp3	列車即將到達，請先讓車上乘客落車	2	0	thirties	male	香港廣東話	zh-HK	
81577eaa068c3a5413c2d352e4a8d08ce9b9ddc7f2f2d92eb84a39a759e3e5d611240c850d4ba17ce9d2a40cb73a50a19ebaef9308ed9389b5303c925eaf181a	common_voice_zh-HK_31492981.mp3	君不見，高堂明鏡悲白發，朝如青絲暮成雪。	2	0	thirties	male	香港廣東話	zh-HK	
81577eaa068c3a5413c2d352e4a8d08ce9b9ddc7f2f2d92eb84a39a759e3e5d611240c850d4ba17ce9d2a40cb73a50a19ebaef9308ed9389b5303c925eaf181a	common_voice_zh-HK_31492986.mp3	政府明白到市民是需要充分認識政府及其提供的服務，以及對個人和整個社會均有影響的政策和決定的依據	2	0	thirties	male	香港廣東話	zh-HK	
88caa80e2b9ff884066f7765ee2dd6f311b9c59025f9910a630b8ec89adaa988a9e0adaca3f2890df7d3720ec6a873d5eaf55aaedfb96f6b2033ce4fc69d497b	common_voice_zh-HK_22410382.mp3	黃師傅去赤柱赤柱峽道幫個後生仔睇跌打	2	0				zh-HK	
88caa80e2b9ff884066f7765ee2dd6f311b9c59025f9910a630b8ec89adaa988a9e0adaca3f2890df7d3720ec6a873d5eaf55aaedfb96f6b2033ce4fc69d497b	common_voice_zh-HK_22410449.mp3	你知唔知點去紅磡安運道嗰間缽仔糕	2	0				zh-HK	
88caa80e2b9ff884066f7765ee2dd6f311b9c59025f9910a630b8ec89adaa988a9e0adaca3f2890df7d3720ec6a873d5eaf55aaedfb96f6b2033ce4fc69d497b	common_voice_zh-HK_22410467.mp3	外甥女話知源禾路係喺沙田但係唔知搭咩野車去	2	0				zh-HK	
88caa80e2b9ff884066f7765ee2dd6f311b9c59025f9910a630b8ec89adaa988a9e0adaca3f2890df7d3720ec6a873d5eaf55aaedfb96f6b2033ce4fc69d497b	common_voice_zh-HK_22410482.mp3	香港嘅「共享創意」同港大法律系有掛鉤	2	0				zh-HK	
88caa80e2b9ff884066f7765ee2dd6f311b9c59025f9910a630b8ec89adaa988a9e0adaca3f2890df7d3720ec6a873d5eaf55aaedfb96f6b2033ce4fc69d497b	common_voice_zh-HK_22410515.mp3	你知唔知點去牛頭角宏茂街嗰間缽仔糕	2	0				zh-HK	
9e67bf481d17f97c1f1d6c38fdfe842f5b55b39bf929b00107509818b0ce5e4789fe7b2941be94d442e68c13197cb6054d7d108df3216401dad396c777e9a423	common_voice_zh-HK_23703590.mp3	人地想嫁我	2	0				zh-HK	
9e67bf481d17f97c1f1d6c38fdfe842f5b55b39bf929b00107509818b0ce5e4789fe7b2941be94d442e68c13197cb6054d7d108df3216401dad396c777e9a423	common_voice_zh-HK_23703592.mp3	食完甜椰椰仲周圍摸	2	0				zh-HK	
9e67bf481d17f97c1f1d6c38fdfe842f5b55b39bf929b00107509818b0ce5e4789fe7b2941be94d442e68c13197cb6054d7d108df3216401dad396c777e9a423	common_voice_zh-HK_23703593.mp3	包剪~~揼	2	0				zh-HK	
9e67bf481d17f97c1f1d6c38fdfe842f5b55b39bf929b00107509818b0ce5e4789fe7b2941be94d442e68c13197cb6054d7d108df3216401dad396c777e9a423	common_voice_zh-HK_23703595.mp3	我受夠啦	2	0				zh-HK	
9e67bf481d17f97c1f1d6c38fdfe842f5b55b39bf929b00107509818b0ce5e4789fe7b2941be94d442e68c13197cb6054d7d108df3216401dad396c777e9a423	common_voice_zh-HK_23703596.mp3	通常會係乜呢	2	0				zh-HK	
9e67bf481d17f97c1f1d6c38fdfe842f5b55b39bf929b00107509818b0ce5e4789fe7b2941be94d442e68c13197cb6054d7d108df3216401dad396c777e9a423	common_voice_zh-HK_23703598.mp3	唔使咁緊張嘅	2	0				zh-HK	
9e67bf481d17f97c1f1d6c38fdfe842f5b55b39bf929b00107509818b0ce5e4789fe7b2941be94d442e68c13197cb6054d7d108df3216401dad396c777e9a423	common_voice_zh-HK_23703599.mp3	不過你有少少痛腳比我揸係手	2	0				zh-HK	
9e67bf481d17f97c1f1d6c38fdfe842f5b55b39bf929b00107509818b0ce5e4789fe7b2941be94d442e68c13197cb6054d7d108df3216401dad396c777e9a423	common_voice_zh-HK_23703600.mp3	睇下有冇辦法解決我嘅苦惱啦	2	0				zh-HK	
9e67bf481d17f97c1f1d6c38fdfe842f5b55b39bf929b00107509818b0ce5e4789fe7b2941be94d442e68c13197cb6054d7d108df3216401dad396c777e9a423	common_voice_zh-HK_23703602.mp3	你以為我針對你,爭權爭話事呀?	2	0				zh-HK	
9e67bf481d17f97c1f1d6c38fdfe842f5b55b39bf929b00107509818b0ce5e4789fe7b2941be94d442e68c13197cb6054d7d108df3216401dad396c777e9a423	common_voice_zh-HK_23703603.mp3	原本好眼瞓都醒晒	2	0				zh-HK	
9e67bf481d17f97c1f1d6c38fdfe842f5b55b39bf929b00107509818b0ce5e4789fe7b2941be94d442e68c13197cb6054d7d108df3216401dad396c777e9a423	common_voice_zh-HK_23707219.mp3	搞到我都忍唔住睇番以前啲相⠀	2	0				zh-HK	
9e67bf481d17f97c1f1d6c38fdfe842f5b55b39bf929b00107509818b0ce5e4789fe7b2941be94d442e68c13197cb6054d7d108df3216401dad396c777e9a423	common_voice_zh-HK_23707221.mp3	我地唔努力廣東話真係會消失	2	0				zh-HK	
9e67bf481d17f97c1f1d6c38fdfe842f5b55b39bf929b00107509818b0ce5e4789fe7b2941be94d442e68c13197cb6054d7d108df3216401dad396c777e9a423	common_voice_zh-HK_23707225.mp3	話要齊人先入得，你快D來啦	2	0				zh-HK	
9e67bf481d17f97c1f1d6c38fdfe842f5b55b39bf929b00107509818b0ce5e4789fe7b2941be94d442e68c13197cb6054d7d108df3216401dad396c777e9a423	common_voice_zh-HK_23707228.mp3	唔好再同我講草莓，係士多啤利	2	0				zh-HK	
9e67bf481d17f97c1f1d6c38fdfe842f5b55b39bf929b00107509818b0ce5e4789fe7b2941be94d442e68c13197cb6054d7d108df3216401dad396c777e9a423	common_voice_zh-HK_23707235.mp3	麥記係一間位於九龍土瓜灣馬頭圍邨洋葵樓地下嘅元寶香燭店	2	1				zh-HK	
9e67bf481d17f97c1f1d6c38fdfe842f5b55b39bf929b00107509818b0ce5e4789fe7b2941be94d442e68c13197cb6054d7d108df3216401dad396c777e9a423	common_voice_zh-HK_23707238.mp3	朋友教落成架車最唔慳得係條呔	2	0				zh-HK	
9e67bf481d17f97c1f1d6c38fdfe842f5b55b39bf929b00107509818b0ce5e4789fe7b2941be94d442e68c13197cb6054d7d108df3216401dad396c777e9a423	common_voice_zh-HK_23707281.mp3	話我想去探吓佢哋	2	0				zh-HK	
9e67bf481d17f97c1f1d6c38fdfe842f5b55b39bf929b00107509818b0ce5e4789fe7b2941be94d442e68c13197cb6054d7d108df3216401dad396c777e9a423	common_voice_zh-HK_23707282.mp3	但依啲都唔係重點	2	0				zh-HK	
9e67bf481d17f97c1f1d6c38fdfe842f5b55b39bf929b00107509818b0ce5e4789fe7b2941be94d442e68c13197cb6054d7d108df3216401dad396c777e9a423	common_voice_zh-HK_23707291.mp3	係唔係真係有報應架	2	0				zh-HK	
9e67bf481d17f97c1f1d6c38fdfe842f5b55b39bf929b00107509818b0ce5e4789fe7b2941be94d442e68c13197cb6054d7d108df3216401dad396c777e9a423	common_voice_zh-HK_23707293.mp3	可以話係喺溫室長大⠀	2	0				zh-HK	
9e67bf481d17f97c1f1d6c38fdfe842f5b55b39bf929b00107509818b0ce5e4789fe7b2941be94d442e68c13197cb6054d7d108df3216401dad396c777e9a423	common_voice_zh-HK_23707301.mp3	無論內容簡介定係維基百科個名都唔會顯示繁體	2	0				zh-HK	
9e67bf481d17f97c1f1d6c38fdfe842f5b55b39bf929b00107509818b0ce5e4789fe7b2941be94d442e68c13197cb6054d7d108df3216401dad396c777e9a423	common_voice_zh-HK_23707304.mp3	唔係仆街過仆街啦	2	0				zh-HK	
9e67bf481d17f97c1f1d6c38fdfe842f5b55b39bf929b00107509818b0ce5e4789fe7b2941be94d442e68c13197cb6054d7d108df3216401dad396c777e9a423	common_voice_zh-HK_23707305.mp3	啊寶啊寶	2	0				zh-HK	
9e67bf481d17f97c1f1d6c38fdfe842f5b55b39bf929b00107509818b0ce5e4789fe7b2941be94d442e68c13197cb6054d7d108df3216401dad396c777e9a423	common_voice_zh-HK_23707306.mp3	然後搵間士多買罐可樂，比唱翻黎既假五十蚊佢，找番四十蚊	2	0				zh-HK	
9e67bf481d17f97c1f1d6c38fdfe842f5b55b39bf929b00107509818b0ce5e4789fe7b2941be94d442e68c13197cb6054d7d108df3216401dad396c777e9a423	common_voice_zh-HK_23707307.mp3	淨係通過電話架咋	2	0				zh-HK	
9e67bf481d17f97c1f1d6c38fdfe842f5b55b39bf929b00107509818b0ce5e4789fe7b2941be94d442e68c13197cb6054d7d108df3216401dad396c777e9a423	common_voice_zh-HK_23707456.mp3	重新開機就冇事	2	0				zh-HK	
9e67bf481d17f97c1f1d6c38fdfe842f5b55b39bf929b00107509818b0ce5e4789fe7b2941be94d442e68c13197cb6054d7d108df3216401dad396c777e9a423	common_voice_zh-HK_23707457.mp3	我識左好多朋友	2	0				zh-HK	
9e67bf481d17f97c1f1d6c38fdfe842f5b55b39bf929b00107509818b0ce5e4789fe7b2941be94d442e68c13197cb6054d7d108df3216401dad396c777e9a423	common_voice_zh-HK_23707458.mp3	但訓前唔俾佢飲奶奶	2	0				zh-HK	
9e67bf481d17f97c1f1d6c38fdfe842f5b55b39bf929b00107509818b0ce5e4789fe7b2941be94d442e68c13197cb6054d7d108df3216401dad396c777e9a423	common_voice_zh-HK_23707459.mp3	聽住媽咪聲音	2	0				zh-HK	
9e67bf481d17f97c1f1d6c38fdfe842f5b55b39bf929b00107509818b0ce5e4789fe7b2941be94d442e68c13197cb6054d7d108df3216401dad396c777e9a423	common_voice_zh-HK_23707460.mp3	又成班大陸專家嚟全民檢測	2	0				zh-HK	
9e67bf481d17f97c1f1d6c38fdfe842f5b55b39bf929b00107509818b0ce5e4789fe7b2941be94d442e68c13197cb6054d7d108df3216401dad396c777e9a423	common_voice_zh-HK_23707461.mp3	返屋企讀書啦	2	0				zh-HK	
9e67bf481d17f97c1f1d6c38fdfe842f5b55b39bf929b00107509818b0ce5e4789fe7b2941be94d442e68c13197cb6054d7d108df3216401dad396c777e9a423	common_voice_zh-HK_23707463.mp3	點解唔願意為左重要嘅新聞而派多一個人	2	0				zh-HK	
9e67bf481d17f97c1f1d6c38fdfe842f5b55b39bf929b00107509818b0ce5e4789fe7b2941be94d442e68c13197cb6054d7d108df3216401dad396c777e9a423	common_voice_zh-HK_23707466.mp3	快啲俾錢	2	0				zh-HK	
9e67bf481d17f97c1f1d6c38fdfe842f5b55b39bf929b00107509818b0ce5e4789fe7b2941be94d442e68c13197cb6054d7d108df3216401dad396c777e9a423	common_voice_zh-HK_23707467.mp3	叫我即刻去差館執仔喎	2	0				zh-HK	
9e67bf481d17f97c1f1d6c38fdfe842f5b55b39bf929b00107509818b0ce5e4789fe7b2941be94d442e68c13197cb6054d7d108df3216401dad396c777e9a423	common_voice_zh-HK_23707468.mp3	唔洗等我	2	0				zh-HK	
9e67bf481d17f97c1f1d6c38fdfe842f5b55b39bf929b00107509818b0ce5e4789fe7b2941be94d442e68c13197cb6054d7d108df3216401dad396c777e9a423	common_voice_zh-HK_23707473.mp3	事實上好多香港人都唔習慣請人去屋企嘅	2	0				zh-HK	
9e67bf481d17f97c1f1d6c38fdfe842f5b55b39bf929b00107509818b0ce5e4789fe7b2941be94d442e68c13197cb6054d7d108df3216401dad396c777e9a423	common_voice_zh-HK_23707474.mp3	要求加拿大政府接收因政治理由離港既香港人，	2	0				zh-HK	
9e67bf481d17f97c1f1d6c38fdfe842f5b55b39bf929b00107509818b0ce5e4789fe7b2941be94d442e68c13197cb6054d7d108df3216401dad396c777e9a423	common_voice_zh-HK_23718771.mp3	而家有武肺	2	0				zh-HK	
9e67bf481d17f97c1f1d6c38fdfe842f5b55b39bf929b00107509818b0ce5e4789fe7b2941be94d442e68c13197cb6054d7d108df3216401dad396c777e9a423	common_voice_zh-HK_23718772.mp3	結果身邊咪一班白紙、白癡、擦鞋仔同你一齊攬炒囉	2	0				zh-HK	
9e67bf481d17f97c1f1d6c38fdfe842f5b55b39bf929b00107509818b0ce5e4789fe7b2941be94d442e68c13197cb6054d7d108df3216401dad396c777e9a423	common_voice_zh-HK_23718774.mp3	不如一陣去飲茶	2	0				zh-HK	
d0f07f05768ae7bbe2c52cf55a68550d6d3e71b698016e910b2d045cf5bce7b9d7f4448262eb27194b2670207d3c714eaff46b2ebf5cef272c8afd5ccd25458b	common_voice_zh-HK_27516702.mp3	創作者依然可以選擇保留全部版權	2	0				zh-HK	
d0f07f05768ae7bbe2c52cf55a68550d6d3e71b698016e910b2d045cf5bce7b9d7f4448262eb27194b2670207d3c714eaff46b2ebf5cef272c8afd5ccd25458b	common_voice_zh-HK_27516703.mp3	你哋公共嬉水池嚟㗎大佬，我有俾錢㗎大佬	2	0				zh-HK	
d0f07f05768ae7bbe2c52cf55a68550d6d3e71b698016e910b2d045cf5bce7b9d7f4448262eb27194b2670207d3c714eaff46b2ebf5cef272c8afd5ccd25458b	common_voice_zh-HK_27516729.mp3	咁你都唔抵得呀？	2	0				zh-HK	
d0f07f05768ae7bbe2c52cf55a68550d6d3e71b698016e910b2d045cf5bce7b9d7f4448262eb27194b2670207d3c714eaff46b2ebf5cef272c8afd5ccd25458b	common_voice_zh-HK_27516733.mp3	你個樣咁人見人愛，成條水魚咁	2	0				zh-HK	
d0f07f05768ae7bbe2c52cf55a68550d6d3e71b698016e910b2d045cf5bce7b9d7f4448262eb27194b2670207d3c714eaff46b2ebf5cef272c8afd5ccd25458b	common_voice_zh-HK_27516782.mp3	正野	2	0				zh-HK	
d0f07f05768ae7bbe2c52cf55a68550d6d3e71b698016e910b2d045cf5bce7b9d7f4448262eb27194b2670207d3c714eaff46b2ebf5cef272c8afd5ccd25458b	common_voice_zh-HK_27516806.mp3	將軍澳綫：北角，鰂魚涌，油塘，調景嶺	2	0				zh-HK	
d0f07f05768ae7bbe2c52cf55a68550d6d3e71b698016e910b2d045cf5bce7b9d7f4448262eb27194b2670207d3c714eaff46b2ebf5cef272c8afd5ccd25458b	common_voice_zh-HK_27516808.mp3	東方昇正呀，小心手指篤魚蛋	2	0				zh-HK	
d0f07f05768ae7bbe2c52cf55a68550d6d3e71b698016e910b2d045cf5bce7b9d7f4448262eb27194b2670207d3c714eaff46b2ebf5cef272c8afd5ccd25458b	common_voice_zh-HK_27516834.mp3	又做乜鳩呀你？	2	0				zh-HK	
d0f07f05768ae7bbe2c52cf55a68550d6d3e71b698016e910b2d045cf5bce7b9d7f4448262eb27194b2670207d3c714eaff46b2ebf5cef272c8afd5ccd25458b	common_voice_zh-HK_27516835.mp3	打爛沙盤問到篤	2	0				zh-HK	
